unit_id,project,relative_path,loc,condition,repetition,success,iterations_used,wall_time_seconds,timestamp,n_feedback_rounds
PPK_ASSERT/test/gtest/gtest.h,PPK_ASSERT,test/gtest/gtest.h,21192,B: stderr + LSP diagnostics,2,True,1,17.243166771999313,2026-05-16 09:54:37.948284+00:00,1
PPK_ASSERT/test/gtest/gtest.h,PPK_ASSERT,test/gtest/gtest.h,21192,B: stderr + LSP diagnostics,3,True,1,15.398396775999572,2026-05-16 09:54:53.347373+00:00,1
PPK_ASSERT/test/ppk_assert_test.cpp,PPK_ASSERT,test/ppk_assert_test.cpp,447,A: compiler stderr,0,True,4,22.919432939001126,2026-05-16 09:55:16.267385+00:00,4
PPK_ASSERT/test/ppk_assert_test.cpp,PPK_ASSERT,test/ppk_assert_test.cpp,447,A: compiler stderr,1,True,4,42.243333307000285,2026-05-16 09:55:58.511266+00:00,4
PPK_ASSERT/test/ppk_assert_test.cpp,PPK_ASSERT,test/ppk_assert_test.cpp,447,A: compiler stderr,2,True,1,48.921363372001,2026-05-16 09:56:47.433348+00:00,1
PPK_ASSERT/test/ppk_assert_test.cpp,PPK_ASSERT,test/ppk_assert_test.cpp,447,A: compiler stderr,3,True,5,40.204301928999485,2026-05-16 09:57:27.638423+00:00,5
PPK_ASSERT/test/ppk_assert_test.cpp,PPK_ASSERT,test/ppk_assert_test.cpp,447,B: stderr + LSP diagnostics,0,True,1,22.63115992799976,2026-05-16 09:57:50.270524+00:00,1
PPK_ASSERT/test/ppk_assert_test.cpp,PPK_ASSERT,test/ppk_assert_test.cpp,447,B: stderr + LSP diagnostics,1,True,3,43.9094341,2026-05-16 09:58:34.184596+00:00,3
PPK_ASSERT/test/ppk_assert_test.cpp,PPK_ASSERT,test/ppk_assert_test.cpp,447,B: stderr + LSP diagnostics,2,True,1,13.45242661500015,2026-05-16 09:58:47.637989+00:00,1
PPK_ASSERT/test/ppk_assert_test.cpp,PPK_ASSERT,test/ppk_assert_test.cpp,447,B: stderr + LSP diagnostics,3,True,0,7.737657745999968,2026-05-16 09:58:55.376624+00:00,0
